,db_id,query,query_toks,question,question_toks,sql
17,TheHistoryofBaseball,"SELECT min(votes), yearid FROM hall_of_fame WHERE inducted = ""Y"" AND yearid >= 1871 GROUP BY yearid","['SELECT', 'min(votes),', 'yearid', 'FROM', 'hall_of_fame', 'WHERE', 'inducted', '=', '""Y""', 'AND', 'yearid', '>=', '1871', 'GROUP', 'BY', 'yearid']",What are the minimum votes needed to enter hall of fame for each year since 1871?,"['What', 'are', 'the', 'minimum', 'votes', 'needed', 'to', 'enter', 'hall', 'of', 'fame', 'for', 'each', 'year', 'since', '1871?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[2, [0, [0, 6, False], None]], [0, [0, [0, 2, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None], 'and', [False, 5, [0, [0, 2, False], None], 1871.0, None]], 'groupBy': [[0, 2, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
18,TheHistoryofBaseball,"SELECT salary FROM salary WHERE league_id = ""NL""","['SELECT', 'salary', 'FROM', 'salary', 'WHERE', 'league_id', '=', '""NL""']",What are the salaries in National League?,"['What', 'are', 'the', 'salaries', 'in', 'National', 'League?']","{'from': {'table_units': [['table_unit', 3]], 'conds': []}, 'select': [False, [[0, [0, [0, 27, False], None]]]], 'where': [[False, 2, [0, [0, 25, False], None], '""NL""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
19,TheHistoryofBaseball,"SELECT salary FROM salary WHERE league_id = ""AL""","['SELECT', 'salary', 'FROM', 'salary', 'WHERE', 'league_id', '=', '""AL""']",What are the salaries in American League?,"['What', 'are', 'the', 'salaries', 'in', 'American', 'League?']","{'from': {'table_units': [['table_unit', 3]], 'conds': []}, 'select': [False, [[0, [0, [0, 27, False], None]]]], 'where': [[False, 2, [0, [0, 25, False], None], '""AL""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
20,TheHistoryofBaseball,SELECT birth_country FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id GROUP BY T1.birth_country ORDER BY count(*) DESC LIMIT 1,"['SELECT', 'birth_country', 'FROM', 'player', 'as', 'T1', 'JOIN', 'player_award', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'GROUP', 'BY', 'T1.birth_country', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",Which birth place has the most player awards?,"['Which', 'birth', 'place', 'has', 'the', 'most', 'player', 'awards?']","{'from': {'table_units': [['table_unit', 4], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 10, False], None]]}, 'select': [False, [[0, [0, [0, 32, False], None]]]], 'where': [], 'groupBy': [[0, 32, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
21,TheHistoryofBaseball,"SELECT T1.birth_country FROM hall_of_fame as T2 JOIN player as T1 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" AND T2.yearid >= 1871","['SELECT', 'T1.birth_country', 'FROM', 'hall_of_fame', 'as', 'T2', 'JOIN', 'player', 'as', 'T1', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T2.inducted', '=', '""Y""', 'AND', 'T2.yearid', '>=', '1871']",What are the birth places of players won on hall of fame since 1871?,"['What', 'are', 'the', 'birth', 'places', 'of', 'players', 'won', 'on', 'hall', 'of', 'fame', 'since', '1871?']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 4]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 1, False], None]]}, 'select': [False, [[0, [0, [0, 32, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None], 'and', [False, 5, [0, [0, 2, False], None], 1871.0, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
22,TheHistoryofBaseball,SELECT award_id FROM player_award as T1 JOIN salary as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id ORDER BY avg(T2.salary) DESC LIMIT 1,"['SELECT', 'award_id', 'FROM', 'player_award', 'as', 'T1', 'JOIN', 'salary', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'GROUP', 'BY', 'T1.award_id', 'ORDER', 'BY', 'avg(T2.salary)', 'DESC', 'LIMIT', '1']",Which award has the highest player's salary?,"['Which', 'award', 'has', 'the', 'highest', ""player's"", 'salary?']","{'from': {'table_units': [['table_unit', 1], ['table_unit', 3]], 'conds': [[False, 2, [0, [0, 10, False], None], [0, 26, False], None]]}, 'select': [False, [[0, [0, [0, 11, False], None]]]], 'where': [], 'groupBy': [[0, 11, False]], 'having': [], 'orderBy': ['desc', [[0, [5, 27, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
23,TheHistoryofBaseball,"SELECT DISTINCT yearid FROM hall_of_fame WHERE needed_note != """"","['SELECT', 'DISTINCT', 'yearid', 'FROM', 'hall_of_fame', 'WHERE', 'needed_note', '!=', '""""']",What were the years when any special elections happened in hall of fame?,"['What', 'were', 'the', 'years', 'when', 'any', 'special', 'elections', 'happened', 'in', 'hall', 'of', 'fame?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [True, [[0, [0, [0, 2, False], None]]]], 'where': [[False, 7, [0, [0, 9, False], None], '""""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
24,TheHistoryofBaseball,"SELECT T1.birth_country FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" GROUP BY T1.birth_country ORDER BY count(*) DESC LIMIT 10","['SELECT', 'T1.birth_country', 'FROM', 'player', 'as', 'T1', 'JOIN', 'hall_of_fame', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T2.inducted', '=', '""Y""', 'GROUP', 'BY', 'T1.birth_country', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '10']",Top 10 countries with the most hall of fame players,"['Top', '10', 'countries', 'with', 'the', 'most', 'hall', 'of', 'fame', 'players']","{'from': {'table_units': [['table_unit', 4], ['table_unit', 0]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 1, False], None]]}, 'select': [False, [[0, [0, [0, 32, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [[0, 32, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 10, 'intersect': None, 'union': None, 'except': None}"
25,TheHistoryofBaseball,"SELECT T1.player_id, T1.award_id , min(T1.year - T2.birth_year) FROM player_award as T1 JOIN player as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id","['SELECT', 'T1.player_id,', 'T1.award_id', ',', 'min(T1.year', '-', 'T2.birth_year)', 'FROM', 'player_award', 'as', 'T1', 'JOIN', 'player', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'GROUP', 'BY', 'T1.award_id']","For every award, who is the youngest winner?","['For', 'every', 'award,', 'who', 'is', 'the', 'youngest', 'winner?']","{'from': {'table_units': [['table_unit', 1], ['table_unit', 4]], 'conds': [[False, 2, [0, [0, 10, False], None], [0, 28, False], None]]}, 'select': [False, [[0, [0, [0, 10, False], None]], [0, [0, [0, 11, False], None]], [2, [1, [0, 12, False], [0, 29, False]]]]], 'where': [], 'groupBy': [[0, 11, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
26,TheHistoryofBaseball,"SELECT T1.player_id, T1.award_id , max(T1.year - T2.birth_year) FROM player_award as T1 JOIN player as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id","['SELECT', 'T1.player_id,', 'T1.award_id', ',', 'max(T1.year', '-', 'T2.birth_year)', 'FROM', 'player_award', 'as', 'T1', 'JOIN', 'player', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'GROUP', 'BY', 'T1.award_id']","For every award, who is the oldest winner?","['For', 'every', 'award,', 'who', 'is', 'the', 'oldest', 'winner?']","{'from': {'table_units': [['table_unit', 1], ['table_unit', 4]], 'conds': [[False, 2, [0, [0, 10, False], None], [0, 28, False], None]]}, 'select': [False, [[0, [0, [0, 10, False], None]], [0, [0, [0, 11, False], None]], [1, [1, [0, 12, False], [0, 29, False]]]]], 'where': [], 'groupBy': [[0, 11, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
27,TheHistoryofBaseball,"SELECT T2.team_id FROM hall_of_fame as T1 JOIN salary as T2 ON T1.player_id = T2.player_id AND T1.yearid = T2.year WHERE T1.inducted = ""Y"" GROUP BY T2.team_id ORDER BY count(*) DESC LIMIT 10","['SELECT', 'T2.team_id', 'FROM', 'hall_of_fame', 'as', 'T1', 'JOIN', 'salary', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'AND', 'T1.yearid', '=', 'T2.year', 'WHERE', 'T1.inducted', '=', '""Y""', 'GROUP', 'BY', 'T2.team_id', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '10']",Top 10 teams with the most hall of fame players,"['Top', '10', 'teams', 'with', 'the', 'most', 'hall', 'of', 'fame', 'players']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 3]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 26, False], None], 'and', [False, 2, [0, [0, 2, False], None], [0, 23, False], None]]}, 'select': [False, [[0, [0, [0, 24, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [[0, 24, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 10, 'intersect': None, 'union': None, 'except': None}"
28,TheHistoryofBaseball,"SELECT avg(T1.death_year - T1.birth_year) FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y""","['SELECT', 'avg(T1.death_year', '-', 'T1.birth_year)', 'FROM', 'player', 'as', 'T1', 'JOIN', 'hall_of_fame', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T2.inducted', '=', '""Y""']",Average lifespan of hall of fame players,"['Average', 'lifespan', 'of', 'hall', 'of', 'fame', 'players']","{'from': {'table_units': [['table_unit', 4], ['table_unit', 0]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 1, False], None]]}, 'select': [False, [[5, [1, [0, 35, False], [0, 29, False]]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
29,TheHistoryofBaseball,SELECT avg(T1.weight) FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id GROUP BY notes,"['SELECT', 'avg(T1.weight)', 'FROM', 'player', 'as', 'T1', 'JOIN', 'player_award', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'GROUP', 'BY', 'notes']","For award winners, what's average weight for each position","['For', 'award', 'winners,', ""what's"", 'average', 'weight', 'for', 'each', 'position']","{'from': {'table_units': [['table_unit', 4], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 10, False], None]]}, 'select': [False, [[5, [0, [0, 44, False], None]]]], 'where': [], 'groupBy': [[0, 15, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
30,TheHistoryofBaseball,"SELECT T2.notes FROM hall_of_fame as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y"" GROUP BY notes ORDER BY count(*) DESC LIMIT 1","['SELECT', 'T2.notes', 'FROM', 'hall_of_fame', 'as', 'T1', 'JOIN', 'player_award', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T1.inducted', '=', '""Y""', 'GROUP', 'BY', 'notes', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']","For award winners, which position that has the most hall of fame players?","['For', 'award', 'winners,', 'which', 'position', 'that', 'has', 'the', 'most', 'hall', 'of', 'fame', 'players?']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 10, False], None]]}, 'select': [False, [[0, [0, [0, 15, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [[0, 15, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
31,TheHistoryofBaseball,"SELECT player_id FROM player_award_vote WHERE year = ""1971"" ORDER BY points_won DESC LIMIT 1","['SELECT', 'player_id', 'FROM', 'player_award_vote', 'WHERE', 'year', '=', '""1971""', 'ORDER', 'BY', 'points_won', 'DESC', 'LIMIT', '1']",Which player get the highest score in 1971?,"['Which', 'player', 'get', 'the', 'highest', 'score', 'in', '1971?']","{'from': {'table_units': [['table_unit', 2]], 'conds': []}, 'select': [False, [[0, [0, [0, 19, False], None]]]], 'where': [[False, 2, [0, [0, 17, False], None], '""1971""', None]], 'groupBy': [], 'having': [], 'orderBy': ['desc', [[0, [0, 20, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
32,TheHistoryofBaseball,"SELECT T1.birth_month FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" GROUP BY T1.birth_month ORDER BY count(*) DESC LIMIT 1","['SELECT', 'T1.birth_month', 'FROM', 'player', 'as', 'T1', 'JOIN', 'hall_of_fame', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T2.inducted', '=', '""Y""', 'GROUP', 'BY', 'T1.birth_month', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",Which month that players were born has the highest likelihood to be elected as hall of fame?,"['Which', 'month', 'that', 'players', 'were', 'born', 'has', 'the', 'highest', 'likelihood', 'to', 'be', 'elected', 'as', 'hall', 'of', 'fame?']","{'from': {'table_units': [['table_unit', 4], ['table_unit', 0]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 1, False], None]]}, 'select': [False, [[0, [0, [0, 30, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [[0, 30, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
33,TheHistoryofBaseball,"SELECT league_id FROM player_award WHERE year = ""2006"" GROUP BY league_id ORDER BY count(*) DESC LIMIT 1","['SELECT', 'league_id', 'FROM', 'player_award', 'WHERE', 'year', '=', '""2006""', 'GROUP', 'BY', 'league_id', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",Which league has the most player awarded in 2006?,"['Which', 'league', 'has', 'the', 'most', 'player', 'awarded', 'in', '2006?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 13, False], None]]]], 'where': [[False, 2, [0, [0, 12, False], None], '""2006""', None]], 'groupBy': [[0, 13, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
34,TheHistoryofBaseball,"SELECT DISTINCT notes FROM player_award WHERE player_id = ""willite01""","['SELECT', 'DISTINCT', 'notes', 'FROM', 'player_award', 'WHERE', 'player_id', '=', '""willite01""']",What defense position the player ID willite01 is?,"['What', 'defense', 'position', 'the', 'player', 'ID', 'willite01', 'is?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [True, [[0, [0, [0, 15, False], None]]]], 'where': [[False, 2, [0, [0, 10, False], None], '""willite01""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
35,TheHistoryofBaseball,SELECT count(*) FROM (SELECT player_id FROM player_award GROUP BY player_id HAVING count(*) > 10),"['SELECT', 'count(*)', 'FROM', '(SELECT', 'player_id', 'FROM', 'player_award', 'GROUP', 'BY', 'player_id', 'HAVING', 'count(*)', '>', '10)']",How many players were awarded more than ten times?,"['How', 'many', 'players', 'were', 'awarded', 'more', 'than', 'ten', 'times?']","{'from': {'table_units': [['sql', {'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 10, False], None]]]], 'where': [], 'groupBy': [[0, 10, False]], 'having': [[False, 3, [0, [3, 0, False], None], 10.0, None]], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}]], 'conds': []}, 'select': [False, [[3, [0, [0, 0, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
36,TheHistoryofBaseball,SELECT birth_city FROM player GROUP BY birth_city ORDER BY count(*) DESC LIMIT 1,"['SELECT', 'birth_city', 'FROM', 'player', 'GROUP', 'BY', 'birth_city', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",Which city the most players were born?,"['Which', 'city', 'the', 'most', 'players', 'were', 'born?']","{'from': {'table_units': [['table_unit', 4]], 'conds': []}, 'select': [False, [[0, [0, [0, 34, False], None]]]], 'where': [], 'groupBy': [[0, 34, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
37,TheHistoryofBaseball,"SELECT avg(T1.weight) FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id WHERE T2.award_id = ""TSN All-Star"" AND notes = ""3B""","['SELECT', 'avg(T1.weight)', 'FROM', 'player', 'as', 'T1', 'JOIN', 'player_award', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T2.award_id', '=', '""TSN', 'All-Star""', 'AND', 'notes', '=', '""3B""']",What is the average weight of players who were awarded third-base man in TSN all-star award?,"['What', 'is', 'the', 'average', 'weight', 'of', 'players', 'who', 'were', 'awarded', 'third-base', 'man', 'in', 'TSN', 'all-star', 'award?']","{'from': {'table_units': [['table_unit', 4], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 10, False], None]]}, 'select': [False, [[5, [0, [0, 44, False], None]]]], 'where': [[False, 2, [0, [0, 11, False], None], '""TSN All-Star""', None], 'and', [False, 2, [0, [0, 15, False], None], '""3B""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
38,TheHistoryofBaseball,"SELECT player_id FROM salary WHERE year = ""2015"" ORDER BY salary DESC LIMIT 1","['SELECT', 'player_id', 'FROM', 'salary', 'WHERE', 'year', '=', '""2015""', 'ORDER', 'BY', 'salary', 'DESC', 'LIMIT', '1']",Who is the player had the highest salary in 2015?,"['Who', 'is', 'the', 'player', 'had', 'the', 'highest', 'salary', 'in', '2015?']","{'from': {'table_units': [['table_unit', 3]], 'conds': []}, 'select': [False, [[0, [0, [0, 26, False], None]]]], 'where': [[False, 2, [0, [0, 23, False], None], '""2015""', None]], 'groupBy': [], 'having': [], 'orderBy': ['desc', [[0, [0, 27, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
